pond,cycle,mean_t,sd_t,B,markov_memory,time_memory,mean_duration
4,16,5.065573770491803,5.421773548876838,0.03396471648528169,0,-0.1751703340495235,5.016129032258065
4,17,4,3.6299408518921203,-0.0485009196389917,0,-0.13214285714285715,3.9655172413793105
4,18,5.68,5.254502442512264,-0.03891329849938518,0,0.038846148306974686,5.588235294117647
4,19,5.06,4.687847946269902,-0.038177868159351494,0,-0.2006457959232033,5.078431372549019
4,20,7.840909090909091,8.512489270063059,0.04106670456684483,0,-0.12969460025237234,7.688888888888889
4,21,5.421052631578948,5.86160931203068,0.03904722862863569,0,-0.25763074949790143,5.487179487179487
4,22,9.576923076923077,12.27411284589832,0.12343532720836717,0,-0.13733960270113965,10.407407407407407
5,1,5.511111111111111,4.595562198381382,-0.09058855319581946,0,-0.08923282921791353,5.413043478260869
5,2,4.903225806451613,7.327714463572593,0.19822586028508027,0,-0.11054959104050927,4.888888888888889
5,3,8.777777777777779,9.496473373623902,0.039328319934521495,0,-0.03128181170611953,10.421052631578947
5,4,4.151515151515151,5.67922644852387,0.15540142943057875,0,0.49105284458834414,4.104477611940299
5,5,6.142857142857143,8.164681310738548,0.1413118108638241,0,-0.04028957709274127,6.1395348837209305
5,6,5.354166666666667,5.2002028738384825,-0.01458768259319595,0,-0.2599443829322591,5.612244897959184
5,7,4.298507462686567,4.345024759747895,0.0053817462426519955,0,0.07385846389727371,4.25
5,8,4.6521739130434785,4.605394862088244,-0.005053060051889163,0,-0.07372744112237044,4.638297872340425
5,9,3.661764705882353,3.6838100576475554,0.0030011745132124614,0,-0.2835169100878257,3.6231884057971016
5,10,3.370967741935484,5.077219682450267,0.2019666296216009,0,0.2539561711478782,3.492063492063492
5,11,3.4285714285714284,3.5355339059327378,0.015359112509593443,0,-0.05279851506449095,3.88
5,12,3.4788732394366195,5.291122362517312,0.20664196486905057,0,0.26602276178847567,3.6944444444444446
5,13,4.543478260869565,4.865783124084757,0.0342540025225111,0,0.17867451433993278,4.74468085106383
5,14,3.6545454545454548,4.247954548381826,0.07509131206789725,0,0.6108595542058155,4.232142857142857
5,15,4.184615384615385,4.318898541918369,0.01579149025486704,0,0.19605699332664883,4.136363636363637
5,16,4.962962962962963,9.356589773377992,0.30682709797664554,0,0.17350174614592898,4.927272727272728
5,17,4.197368421052632,4.920758036026848,0.07933533477291967,0,-0.00273375663286227,4.1558441558441555
5,18,6.134615384615385,8.090247932781562,0.13747988325303953,0,-0.05360671509802454,6.037735849056604
5,19,3.710843373493976,5.2348040718150015,0.17035778658147072,0,2.6808788993383432e-5,3.6785714285714284
5,20,3.701492537313433,5.2281723018056425,0.17096719664148322,0,0.5662552998611484,4.073529411764706
5,21,5.636363636363637,7.672373809018945,0.15298296934708067,0,0.10021517845465147,5.553571428571429
5,22,7.113636363636363,10.439673676382064,0.1894820580940533,0,-0.19937093254986285,6.977777777777778
6,1,4.6,7.272422952030523,0.22509499222089813,0,0.023227819763033987,4.540983606557377
6,2,3.742424242424242,5.486516636433795,0.18898077438170374,0,0.107421973686903,3.716417910447761
6,3,3.7857142857142856,4.034912574086269,0.031864234522287156,0,-0.1313539979952422,3.754385964912281
6,4,6.608695652173913,10.619642724414174,0.23281102243097407,0,-0.012033682827906508,6.48936170212766
6,5,5.324324324324325,7.813997604207373,0.1894970524718515,0,0.17064871820611088,5.421052631578948
6,6,5.211538461538462,6.940465426167401,0.1422750503213785,0,-0.12109980309715479,5.150943396226415
6,7,3.2409638554216866,3.1875916493597294,-0.008302363730430607,0,0.1538450415015762,3.2142857142857144
6,8,3.85,4.344585564678587,0.06035516509955263,0,0.07579872578348049,3.8524590163934427
6,9,3.408450704225352,4.791592233988711,0.16867491306876028,0,0.10310460255629209,3.4444444444444446
6,10,4.1875,3.890872509976251,-0.03671871898175455,0,-0.2175582918273685,4.138461538461539
6,11,3.962962962962963,4.450833981477836,0.057984643762673836,0,-0.05765215358840007,4.127272727272727
6,12,3.966666666666667,5.501823015798958,0.16213318075164565,0,-0.036959392128620074,3.918032786885246
6,13,4.083333333333333,7.127511377733207,0.2715386862325263,0,-0.11254030160311,4.040816326530612
6,14,3.3513513513513513,4.67705689109427,0.16512682211823856,0,0.14230267139390798,3.4
6,15,4.6,5.010193690500052,0.04268318659441176,0,0.12350634833618657,4.568627450980392
6,16,3.6301369863013697,3.952871141177246,0.0425601752563579,0,0.036268073044477316,3.7567567567567566
6,17,4.2615384615384615,5.2686481991260194,0.10567576202304295,0,0.08058943218560935,4.257575757575758
6,18,3.8309859154929575,5.99281931145924,0.22006069400023962,0,0.06686142112654735,3.9722222222222223
6,19,3.367088607594937,3.5488431310740003,0.02628055486187382,0,0.11920136949030471,3.5875
6,20,3.043010752688172,3.243434768529993,0.03188192996588375,0,0.12071149231179451,3.021276595744681
6,21,3.6989247311827955,4.050724428598783,0.04539556438783388,0,0.023182229491386333,3.6702127659574466
6,22,6.146341463414634,15.925704027781245,0.44306553138753785,0,0.00490780266774938,6.023809523809524
7,1,6,9.57078889120432,0.2293261385889959,0,-0.06428918000970403,5.8936170212765955
7,2,4.051282051282051,4.61661027360482,0.06522095581409376,0,-0.14781887155611834,5
7,3,4.808510638297872,8.080137476963094,0.2538378586650535,0,0.012744945237116905,4.729166666666667
7,4,10.588235294117647,14.958766857009067,0.17107805984580718,0,-0.18540311149075395,10.4
7,5,8.81578947368421,14.420059720155779,0.2411906790975948,0,-0.15268013684542298,8.76923076923077
7,6,6.888888888888889,7.822231240976042,0.06344468292338813,0,-0.2538177881690398,6.72972972972973
7,7,8.64,11.579003987102402,0.1453584948584597,0,-0.19620449668685483,8.884615384615385
7,8,5.914285714285715,8.698787706515501,0.19054868965936642,0,0.15402531356033555,6.027777777777778
7,9,5.914285714285715,8.129001923293385,0.15770639085118549,0,0.10405556760297269,5.805555555555555
7,10,5.761904761904762,8.336840144830928,0.18263578779242884,0,-0.17652125060328666,5.651162790697675
7,11,3.6666666666666665,3.5510461948578174,-0.016018990229604183,0,0.028561949161430608,4.755102040816326
7,12,4.208333333333333,5.66421515598881,0.14746768012637423,0,0.14704303579981365,4.142857142857143
7,13,5.531914893617022,7.7875348106690385,0.16934783096378087,0,0.00957167698831569,5.4375
7,14,4.738095238095238,4.924104592663418,0.019251242763168405,0,-0.1662378795078018,4.651162790697675
7,15,5.0344827586206895,8.335014954345985,0.24687032127797953,0,-0.024164510174575337,4.966101694915254
7,16,4.528301886792453,5.300957002078114,0.07860766757914171,0,-0.13589630291598356,4.537037037037037
7,17,13.095238095238095,22.77258167600846,0.26980573791463647,0,0.26618397854991555,12.545454545454545
7,18,5.204545454545454,7.2065201274070585,0.1613056235697252,0,-0.14275392583904103,5.111111111111111
7,19,5.608695652173913,9.212258164157786,0.24313971669036502,0,0.05605985806766736,5.51063829787234
7,20,8.5,11.555021355173624,0.15233199212652623,0,-0.30089005048012785,8.241379310344827
7,21,4.647058823529412,4.4006943342333855,-0.027229355730671166,0,-0.1900270188173002,4.608695652173913
7,22,6.837209302325581,7.577944917286956,0.05138589595896014,0,-0.3325812361392344,6.704545454545454
8,1,5.018518518518518,7.241105775925467,0.1812932602195825,0,0.2673574784260154,4.945454545454545
8,2,4.306451612903226,5.591529629357334,0.12983233499850663,0,0.07669417994588736,4.253968253968254
8,3,6.333333333333333,10.725458544645436,0.2574698866560361,0,0.017740039345581327,6.224489795918367
8,4,3.8,5.676706791793989,0.19803364533965062,0,0.24214507370054303,3.757575757575758
8,5,4.326530612244898,5.676661853230151,0.13497003538071334,0,0.050631504563063416,4.26
8,6,3.435483870967742,3.2824469468297552,-0.022780366200341517,0,0.03888549568814822,3.4126984126984126
8,7,6.576923076923077,18.70010283805536,0.4796125858283208,0,-0.059552526625008116,8.296296296296296
8,8,3.1343283582089554,2.9741080781041287,-0.02622934392054214,0,-0.1070392625628907,3.1323529411764706
8,9,6.704545454545454,10.842593754423673,0.23582466922944778,0,-0.18873361617842285,6.5777777777777775
8,10,4.7,7.325456903195849,0.2183249189058351,0,0.18171066349936305,4.647887323943662
8,11,4.5625,5.136048029536146,0.05913751499600265,0,0.15691576988486478,4.489795918367347
8,12,4.016666666666667,4.224591712963862,0.02522976913466429,0,0.2644755818922481,3.9836065573770494
8,13,4.407407407407407,7.434033209195113,0.25559607988441596,0,-0.057704058666506755,4.345454545454546
8,14,5.282608695652174,9.941301152215127,0.3060115635941961,0,0.011995789855287604,5.191489361702128
8,15,5.923076923076923,12.10564160647644,0.3429286819950525,0,0.010212496429003388,5.875
8,16,8.074074074074074,9.968897500672648,0.10501725942142501,0,0.27265183212000776,7.857142857142857
8,17,7,11.144505372604026,0.22841655297265476,0,-0.05101842826917205,8.590909090909092
8,18,7.138888888888889,8.305429472950737,0.07553202133829211,0,-0.14649945348904103,6.972972972972973
8,19,4.75,8.900446545985696,0.3040520712640169,0,0.1519174155813992,4.658536585365853
8,20,7.833333333333333,10.323744967061494,0.13715927158137586,0,0.11193744998085124,8.4
8,21,5.0754716981132075,5.191891076120433,0.011338781006100637,0,-0.019104638548493744,5
8,22,6.25531914893617,11.167631964757682,0.2819449348027269,0,-0.08333086086427628,6.145833333333333
